SCHOOL_ID,NAME_OF_SCHOOL,"Elementary, Middle, or High School",STREET_ADDRESS,CITY,STATE,ZIP_CODE,PHONE_NUMBER,LINK,NETWORK_MANAGER,COLLABORATIVE_NAME,ADEQUATE_YEARLY_PROGRESS_MADE_,TRACK_SCHEDULE,CPS_PERFORMANCE_POLICY_STATUS,CPS_PERFORMANCE_POLICY_LEVEL,HEALTHY_SCHOOL_CERTIFIED,SAFETY_ICON,SAFETY_SCORE,FAMILY_INVOLVEMENT_ICON,FAMILY_INVOLVEMENT_SCORE,ENVIRONMENT_ICON,ENVIRONMENT_SCORE,INSTRUCTION_ICON,INSTRUCTION_SCORE,LEADERS_ICON,LEADERS_SCORE,TEACHERS_ICON,TEACHERS_SCORE,PARENT_ENGAGEMENT_ICON,PARENT_ENGAGEMENT_SCORE,PARENT_ENVIRONMENT_ICON,PARENT_ENVIRONMENT_SCORE,AVERAGE_STUDENT_ATTENDANCE,RATE_OF_MISCONDUCTS__PER_100_STUDENTS_,AVERAGE_TEACHER_ATTENDANCE,INDIVIDUALIZED_EDUCATION_PROGRAM_COMPLIANCE_RATE,PK_2_LITERACY__,PK_2_MATH__,GR3_5_GRADE_LEVEL_MATH__,GR3_5_GRADE_LEVEL_READ__,GR3_5_KEEP_PACE_READ__,GR3_5_KEEP_PACE_MATH__,GR6_8_GRADE_LEVEL_MATH__,GR6_8_GRADE_LEVEL_READ__,GR6_8_KEEP_PACE_MATH_,GR6_8_KEEP_PACE_READ__,GR_8_EXPLORE_MATH__,GR_8_EXPLORE_READ__,ISAT_EXCEEDING_MATH__,ISAT_EXCEEDING_READING__,ISAT_VALUE_ADD_MATH,ISAT_VALUE_ADD_READ,ISAT_VALUE_ADD_COLOR_MATH,ISAT_VALUE_ADD_COLOR_READ,STUDENTS_TAKING__ALGEBRA__,STUDENTS_PASSING__ALGEBRA__,9th Grade EXPLORE (2009),9th Grade EXPLORE (2010),10th Grade PLAN (2009),10th Grade PLAN (2010),NET_CHANGE_EXPLORE_AND_PLAN,11th Grade Average ACT (2011),NET_CHANGE_PLAN_AND_ACT,COLLEGE_ELIGIBILITY__,GRADUATION_RATE__,COLLEGE_ENROLLMENT_RATE__,COLLEGE_ENROLLMENT,GENERAL_SERVICES_ROUTE,FRESHMAN_ON_TRACK_RATE__,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,COMMUNITY_AREA_NUMBER,COMMUNITY_AREA_NAME,WARD,POLICE_DISTRICT,LOCATION
610057,Fairfield Elementary Academy,ES,6201 S Fairfield Ave,Chicago,IL,60629,(773) 535-9500,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610057.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,31,Weak,24,Average,41,Weak,34,Weak,45,Weak,25,NDA,NDA,NDA,NDA,93.40%,43.4,93.30%,98.60%,49,36.8,15.9,11.1,27.3,42,20.5,17.8,44.7,35.8,0,12.5,4.1,4.3,0.1,"'-0.7",Yellow,Yellow,16.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,604,43,NDA,1159148.629,1863391.057,41.78086789,"'-87.69207758",66,CHICAGO LAWN,15,8,"(41.78086789, -87.69207758)"
610541,Federico Garcia Lorca Elementary School,ES,3231 N Springfield Ave,Chicago,IL,60618,(773) 534-0950,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610541.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Not Enough Data,No,Average,53,Average,58,Average,53,Average,58,Weak,74,Very Strong,82,Average,51,Strong,59,96.80%,43.8,0.00%,100.00%,63,41.7,39.1,25.6,51.5,63.8,37.8,27.3,72.2,52.3,7.7,25,8.9,7.5,"'-1.0","'-0.1",Red,Yellow,39.4,42.3,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,860,29,NDA,1149828.059,1921320.477,41.94001885,"'-87.72474354",21,AVONDALE,30,17,"(41.94001885, -87.72474354)"
610308,Wilma Rudolph Elementary Learning Center,ES,110 N Paulina St,Chicago,IL,60612,(773) 534-7460,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610308.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,NDA,Standard,Not Applicable,Not Enough Data,No,NDA,,NDA,NDA,NDA,,NDA,,Weak,NDA,NDA,NDA,Strong,57,Strong,60,80.00%,0.0,95.60%,100.00%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,100,38,NDA,1165013.632,1900863.727,41.88357478,"'-87.66951363",28,NEAR WEST SIDE,27,13,"(41.88357478, -87.66951363)"
610120,Ferdinand Peck Elementary School,ES,3826 W 58th St,Chicago,IL,60629,(773) 535-2450,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610120.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,51,Average,43,Average,43,Average,47,Weak,32,Weak,37,Weak,44,Weak,43,96.30%,1.2,97.20%,96.90%,74.4,59,50.8,31.3,53.3,69.5,44,40.2,71.4,64.1,24.1,38.6,23.2,13.8,0.7,1.1,Green,Green,17.8,87.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1560,44,NDA,1151726.720,1865909.055,41.78792632,"'-87.71922211",62,WEST ELSDON,13,8,"(41.78792632, -87.71922211)"
609917,Fernwood Elementary School,ES,10041 S Union Ave,Chicago,IL,60628,(773) 535-2700,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609917.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,29,Weak,37,Very Weak,17,Average,43,Weak,39,Average,50,Average,48,Average,53,93.40%,29.0,96.10%,100.00%,70.5,43.3,22.5,12.7,35.2,55.4,31.1,20.4,38.7,34.8,15.6,34.4,12.4,7.8,"'-0.7","'-1.7",Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,344,49,NDA,1173454.065,1838113.389,41.71119799,"'-87.64037740",73,WASHINGTON HEIGHTS,34,22,"(41.71119799, -87.6403774)"
610258,Florence B Price Elementary School,ES,4351 S Drexel Blvd,Chicago,IL,60653,(773) 535-1300,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610258.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,20,NDA,NDA,Weak,37,Average,46,Weak,NDA,NDA,NDA,Weak,46,Average,47,90.00%,156.6,95.20%,100.00%,NDA,NDA,10,13.5,46.9,41.7,7.8,27.3,44.6,50.7,0,6.9,0.0,0.7,"'-1.6","'-0.2",Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,112,40,NDA,1183099.293,1876145.197,41.81534262,"'-87.60387350",39,KENWOOD,4,2,"(41.81534262, -87.6038735)"
610096,Florence Nightingale Elementary School,ES,5250 S Rockwell St,Chicago,IL,60632,(773) 535-9270,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610096.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,35,Average,54,Average,40,Average,48,Weak,68,Strong,72,Average,48,Average,48,95.60%,9.4,95.80%,99.40%,57.1,35.1,38.7,25.6,48.7,61.6,32.4,29.1,47.7,54.1,10.7,17.4,11.3,8.2,"'-0.8","'-1.2",Red,Red,23.3,32.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1382,43,NDA,1159893.892,1869545.120,41.79774019,"'-87.68917624",63,GAGE PARK,14,9,"(41.79774019, -87.68917624)"
609924,Fort Dearborn Elementary School,ES,9025 S Throop St,Chicago,IL,60620,(773) 535-2680,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609924.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,34,NDA,NDA,Strong,61,Strong,71,Weak,NDA,NDA,NDA,Average,47,Average,50,93.40%,24.5,95.90%,100.00%,60.1,48.3,36.6,35.8,52,64.5,69.4,44.2,74.7,70.2,7,33.3,25.2,14.1,1.4,0.1,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,478,49,NDA,1169287.183,1844810.538,41.72966698,"'-87.65544435",73,WASHINGTON HEIGHTS,21,22,"(41.72966698, -87.65544435)"
609927,Foster Park Elementary School,ES,8530 S Wood St,Chicago,IL,60620,(773) 535-2725,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609927.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Very Weak,11,Average,41,Weak,20,Weak,22,Weak,50,Average,46,Weak,46,Average,48,93.70%,33.6,94.70%,97.10%,NDA,59.1,23.4,17.1,41.2,40.3,29.2,15.9,45.1,29.3,4,25.5,8.0,5.7,"'-1.1","'-2.1",Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,418,43,NDA,1165798.179,1847975.278,41.73842620,"'-87.66813597",71,AUBURN GRESHAM,18,6,"(41.7384262, -87.66813597)"
610215,Francisco I Madero Middle School,MS,3202 W 28th St,Chicago,IL,60623,(773) 535-4466,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610215.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,Yes,Average,49,Weak,32,Average,48,Average,47,Weak,49,Weak,34,Average,47,Average,52,95.10%,7.1,97.00%,100.00%,NDA,NDA,NDA,NDA,NDA,NDA,28.5,28.4,34.3,54.5,10.5,25.3,15.1,4.9,"'-1.1","'-0.7",Red,Yellow,16.5,50,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,314,37,NDA,1155440.547,1885270.824,41.84098398,"'-87.70508585",30,SOUTH LAWNDALE,22,10,"(41.84098398, -87.70508585)"
610067,Francis M McKay Elementary School,ES,6901 S Fairfield Ave,Chicago,IL,60629,(773) 535-9340,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610067.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,23,Average,48,Weak,37,Average,54,Weak,67,Strong,61,Average,48,Average,51,93.50%,9.1,95.10%,100.00%,51.4,34.2,16,13,33.2,47.6,23.4,21.6,59.1,47.5,5.1,13.9,5.7,5.7,"'-0.6",0.2,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,891,43,NDA,1159272.821,1858741.621,41.76810662,"'-87.69174944",66,CHICAGO LAWN,18,8,"(41.76810662, -87.69174944)"
610114,Francis Parkman Elementary School,ES,245 W 51st St,Chicago,IL,60609,(773) 535-1739,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610114.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,38,Weak,25,Average,45,Weak,39,Weak,20,Weak,28,NDA,NDA,NDA,NDA,90.60%,20.7,95.30%,100.00%,62.2,35.9,15.1,5.9,48.8,34.1,14.8,15.8,39.3,43.4,6.3,12.5,4.6,3.1,"'-0.3","'-0.4",Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,224,42,NDA,1175207.047,1871107.604,41.80169919,"'-87.63297392",37,FULLER PARK,3,9,"(41.80169919, -87.63297392)"
610020,Francis Scott Key Elementary School,ES,517 N Parkside Ave,Chicago,IL,60644,(773) 534-6230,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610020.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Weak,37,NDA,NDA,Average,49,Strong,64,Weak,NDA,NDA,NDA,Weak,44,Weak,45,91.90%,39.6,94.00%,100.00%,54.5,44.4,27.2,26.3,59.8,55.1,26.9,25.9,69.4,63.3,7.5,7.5,11.3,5.9,0.9,1.5,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,301,36,NDA,1138633.137,1902956.198,41.88983589,"'-87.76633519",25,AUSTIN,29,15,"(41.88983589, -87.76633519)"
610112,Francis W Parker Elementary Community Academy,ES,6800 S Stewart Ave,Chicago,IL,60621,(773) 535-3375,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610112.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,30,NDA,NDA,Average,53,Average,57,Weak,NDA,NDA,NDA,Average,48,Average,51,91.90%,39.0,94.90%,98.60%,NDA,30.9,25.6,14.2,39.6,55.7,25.3,27.3,60,60,7.7,14.1,8.4,6.5,0.4,0.0,Yellow,Yellow,10.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,808,45,NDA,1174661.546,1859841.533,41.77079606,"'-87.63530990",68,ENGLEWOOD,6,7,"(41.77079606, -87.6353099)"
609800,Frank I Bennett Elementary School,ES,10115 S Prairie Ave,Chicago,IL,60628,(773) 535-5460,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609800.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,46,Average,46,Average,55,Strong,66,Weak,55,Average,56,Average,47,Weak,45,92.50%,6.5,95.90%,100.00%,57.2,41.9,35.3,27.4,56.2,56.7,55.2,34.2,60.5,58.6,10,40,13.7,8.4,0.7,0.1,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,504,48,NDA,1179742.916,1837880.076,41.71041656,"'-87.61735342",49,ROSELAND,9,5,"(41.71041656, -87.61735342)"
609939,Frank L Gillespie Elementary School,ES,9301 S State St,Chicago,IL,60619,(773) 535-5065,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609939.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,27,NDA,NDA,Weak,30,Average,45,Weak,NDA,NDA,NDA,NDA,NDA,NDA,NDA,91.90%,2.1,96.30%,98.80%,55.1,33.6,24.7,24,50.7,58.7,36.8,33.8,53.2,52.8,8.1,16.2,7.6,5.6,0.2,0.2,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,609,48,NDA,1177970.337,1843287.805,41.72529635,"'-87.62368165",49,ROSELAND,6,6,"(41.72529635, -87.62368165)"
609926,Franklin Elementary Fine Arts Center,ES,225 W Evergreen Ave,Chicago,IL,60610,(773) 534-8510,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609926.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,87,NDA,NDA,Strong,60,Average,55,Weak,NDA,NDA,NDA,Strong,58,Average,48,95.90%,5.6,95.30%,100.00%,72.7,42.6,74.1,66.9,50,53.1,70.2,71.3,56.4,54.8,33.3,63.6,55.1,50.2,0.8,1.4,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,363,33,NDA,1174204.012,1909317.563,41.90657253,"'-87.63551360",8,NEAR NORTH SIDE,43,18,"(41.90657253, -87.6355136)"
609958,Frank W Gunsaulus Elementary Scholastic Academy,ES,4420 S Sacramento Ave,Chicago,IL,60632,(773) 535-7215,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609958.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,46,Weak,38,Weak,30,Average,45,Weak,34,Very Weak,14,Average,49,Average,48,96.60%,87.3,96.00%,100.00%,72.8,61.1,44,32.7,48.2,59.2,56.3,51.1,56.5,59.6,27.4,42.4,24.0,18.1,0.6,1.7,Green,Green,22.4,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,867,39,NDA,1157065.026,1875083.270,41.81299531,"'-87.69940042",58,BRIGHTON PARK,14,9,"(41.81299531, -87.69940042)"
610144,Frank W Reilly Elementary School,ES,3650 W School St,Chicago,IL,60618,(773) 534-5250,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610144.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Average,48,NDA,NDA,Weak,33,Weak,34,Weak,NDA,NDA,NDA,Average,48,Average,51,97.00%,8.7,96.70%,100.00%,77.8,40.1,39.5,27,63.2,62.7,48.7,33.2,62.7,59.2,11.6,30.3,15.5,9.8,0.2,0.5,Yellow,Yellow,22.5,69,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1195,29,NDA,1151243.469,1921732.413,41.94112155,"'-87.71953058",21,AVONDALE,35,17,"(41.94112155, -87.71953058)"
610165,Franz Peter Schubert Elementary School,ES,2727 N Long Ave,Chicago,IL,60639,(773) 534-3080,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610165.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,NDA,,Weak,31,NDA,,NDA,,Weak,32,Weak,26,Average,47,Average,49,95.80%,2.1,97.00%,100.00%,73.2,35.9,37.4,27.3,49.5,56.4,NDA,NDA,NDA,NDA,NDA,NDA,10.6,10.2,"'-0.2","'-1.1",Yellow,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,949,29,NDA,1139945.571,1917742.002,41.93038593,"'-87.76115305",19,BELMONT CRAGIN,31,25,"(41.93038593, -87.76115305)"
610503,Frazier Prospective IB Magnet Elementary School,ES,4027 W Grenshaw St,Chicago,IL,60624,(773) 534-6880,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610503.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 1,No,Strong,60,Average,55,Very Strong,84,Strong,72,Weak,42,Average,55,Strong,66,Strong,65,96.80%,7.2,96.60%,100.00%,81.3,68.8,71.6,48.6,64.9,71.6,76.2,61.9,87.3,82.5,5,30,37.6,25.4,1.6,1.9,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,220,36,NDA,1149588.241,1894694.332,41.86695871,"'-87.72631742",29,NORTH LAWNDALE,24,11,"(41.86695871, -87.72631742)"
609854,Frederic Chopin Elementary School,ES,2450 W Rice St,Chicago,IL,60622,(773) 534-4080,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609854.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,86,Very Strong,99,Very Strong,99,Very Strong,99,Weak,97,Very Strong,99,Average,49,Average,49,96.90%,1.7,96.00%,100.00%,67.5,59.7,59.8,41.5,59.8,72,59.3,56.3,67.4,70.1,60.6,45.5,57.6,47.6,3.1,4.9,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,269,35,NDA,1159698.085,1905621.056,41.89674048,"'-87.68890154",24,WEST TOWN,1,13,"(41.89674048, -87.68890154)"
610245,Frederick A Douglass Academy High School,HS,543 N Waller Ave,Chicago,IL,60644,(773) 534-6176,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610245.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,44,NDA,NDA,Weak,39,Weak,37,Weak,NDA,NDA,NDA,Average,50,Weak,44,79.20%,28.0,94.70%,100.00%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,13,12.3,13.8,13.5,0.5,14.8,1,5.1,52.8,39.5,354,36,77.1,1138278.715,1903151.591,41.89037849,"'-87.76763207",25,AUSTIN,29,15,"(41.89037849, -87.76763207)"
609930,Frederick Funston Elementary School,ES,2010 N Central Park,Chicago,IL,60647,(773) 534-4125,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609930.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,16,NDA,NDA,Very Weak,14,Very Weak,16,Weak,NDA,NDA,NDA,Weak,40,Average,47,94.70%,16.8,95.40%,100.00%,65.1,40.2,18.2,17.4,32.6,48.3,26.1,26.8,46.4,41.8,18.2,31.8,12.2,5.8,"'-2.1","'-1.1",Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,619,34,NDA,1152012.963,1913173.956,41.91762127,"'-87.71692852",22,LOGAN SQUARE,26,25,"(41.91762127, -87.71692852)"
610163,Frederick Stock Elementary School,ES,7507 W Birchwood Ave,Chicago,IL,60631,(773) 534-1215,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610163.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,NDA,Standard,NDA,NDA,No,NDA,,Very Strong,99,NDA,,NDA,,Weak,84,Very Strong,81,Strong,69,Strong,63,72.40%,0.0,95.70%,100.00%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,260,30,NDA,1125318.193,1949163.026,42.01686390,"'-87.81420664",9,EDISON PARK,41,16,"(42.0168639, -87.81420664)"
610010,Friedrich Ludwig Jahn Elementary School,ES,3149 N Wolcott Ave,Chicago,IL,60657,(773) 534-5500,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610010.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,72,NDA,NDA,Strong,60,Average,59,Weak,NDA,NDA,NDA,Average,50,Weak,46,94.70%,19.9,94.70%,100.00%,59.4,36.2,41.4,40.6,47.9,48.9,30.2,45.5,40.6,58.7,13.5,32.4,23.9,15.2,0.3,0.0,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,495,33,NDA,1163153.671,1921136.530,41.93924404,"'-87.67577282",5,NORTH CENTER,32,19,"(41.93924404, -87.67577282)"
609737,Friedrich W von Steuben Metropolitan Science High School,HS,5039 N Kimball Ave,Chicago,IL,60625,(773) 534-5100,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609737.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,70,Weak,39,Average,42,Average,51,Weak,26,Weak,29,NDA,NDA,NDA,NDA,87.00%,4.0,95.60%,99.20%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,15.9,15.7,17.3,16.7,0.8,20.4,3.1,34.6,88.2,78.5,1636,31,76.8,1152840.522,1933431.315,41.97319260,"'-87.71334969",13,NORTH PARK,39,17,"(41.9731926, -87.71334969)"
609709,Gage Park High School,HS,5630 S Rockwell St,Chicago,IL,60629,(773) 535-9230,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609709.pdf,Southwest Side High School Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,14,Average,43,Weak,29,Weak,37,Weak,38,Weak,35,NDA,NDA,NDA,NDA,72.50%,19.5,94.00%,99.10%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,12.4,12,13.8,13.6,1.2,14.1,0.3,7.9,52.8,40.3,1052,43,46,1159962.875,1867094.347,41.79101352,"'-87.68899064",63,GAGE PARK,16,8,"(41.79101352, -87.68899064)"
610009,Galileo Math & Science Scholastic Academy Elementary School,ES,820 S Carpenter St,Chicago,IL,60607,(773) 534-7070,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610009.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,65,Average,52,Average,40,Average,42,Weak,56,Weak,33,Average,49,Average,50,95.00%,3.1,97.00%,100.00%,77.3,60.5,54.7,55.4,68.7,68.2,55.6,59.5,66.3,56.6,33.3,41.7,26.5,22.3,"'-1.0","'-0.8",Red,Red,33.3,78.9,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,606,38,NDA,1169436.562,1896405.606,41.87124634,"'-87.65340205",28,NEAR WEST SIDE,25,12,"(41.87124634, -87.65340205)"
610072,Garrett A Morgan Elementary School,ES,8407 S Kerfoot Ave,Chicago,IL,60620,(773) 535-3366,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610072.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,28,Weak,38,Average,58,Average,55,Weak,46,Weak,36,Average,47,Weak,46,92.00%,10.0,94.80%,96.80%,71.2,39.6,28.3,26.2,56.3,64.6,19.2,30.9,53.1,55.8,8.3,21.7,7.9,3.2,"'-0.7",0.3,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,237,45,NDA,1173449.365,1849063.053,41.74124549,"'-87.64007166",71,AUBURN GRESHAM,21,6,"(41.74124549, -87.64007166)"
610293,Genevieve Melody Elementary School,ES,412 S Keeler Ave,Chicago,IL,60624,(773) 534-6850,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610293.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Strong,61,NDA,NDA,Strong,65,Strong,77,Weak,NDA,NDA,NDA,NDA,NDA,NDA,NDA,92.10%,26.0,96.00%,94.50%,56,NDA,11.1,19.2,43.3,37.1,26.9,29.6,55.8,76.9,6.3,12.5,4.2,6.3,"'-0.3",0.4,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,315,36,NDA,1148424.226,1897525.231,41.87474954,"'-87.73051772",26,WEST GARFIELD PARK,24,11,"(41.87474954, -87.73051772)"
